date,MVRV,txs_count,daily_active_adds,mean_hash_rate,gwei,30_volat,google_trends,closing_price
2018-07-10,-0.0751,0.0611,0.0112,-0.0220,-0.1744,-0.0712,0.0000,0.0305
2018-07-11,0.0311,-0.0692,-0.0775,-0.0161,-0.1064,0.0067,0.0000,-0.0503
2018-07-12,-0.0466,-0.1209,-0.0525,0.0361,0.5319,-0.0246,0.0000,0.0176
2018-07-13,0.0192,-0.0048,-0.0680,-0.0057,0.0225,-0.0026,0.0000,0.0059
2018-07-14,0.0067,-0.0965,-0.0408,0.0026,0.9325,-0.0719,0.0000,0.0341
2018-07-15,0.0336,-0.1085,0.0070,0.0099,-0.1640,-0.0188,0.2500,0.0638
2018-07-16,0.0621,0.5517,0.4748,-0.0294,-0.6150,0.0346,0.2500,0.0462
2018-07-17,0.0440,-0.0038,0.0471,0.0086,-0.0546,0.0194,0.2500,-0.0409
2018-07-18,-0.0397,0.0640,0.1469,-0.0148,-0.1217,-0.0015,0.2500,-0.0221
2018-07-19,-0.0209,-0.0153,-0.0749,-0.0067,-0.1544,-0.0128,0.2500,-0.0445
2018-07-20,-0.0405,-0.0859,-0.0586,0.0058,0.2183,0.0149,0.2500,0.0322
2018-07-21,0.0316,-0.0759,-0.1047,-0.0302,-0.0033,0.0107,0.2500,-0.0105
2018-07-22,-0.0095,0.0882,0.0592,0.0300,-0.3029,-0.1472,0.0000,-0.0179
2018-07-23,-0.0158,0.1233,0.1766,0.0311,0.4092,-0.0056,0.0000,0.0648
2018-07-24,0.0613,0.0346,0.0642,-0.0336,-0.0085,0.0236,0.0000,-0.0112
2018-07-25,-0.0109,0.0033,0.0190,0.0297,-0.1339,0.0009,0.0000,-0.0196
2018-07-26,-0.0174,-0.0786,-0.0995,0.0069,-0.0769,-0.0397,0.0000,0.0127
2018-07-27,0.0129,0.0869,0.0710,0.0024,-0.1282,-0.0031,0.0000,-0.0042
2018-07-28,-0.0039,-0.1074,-0.0812,0.0263,0.0742,-0.0368,0.0000,-0.0009
2018-07-29,-0.0006,0.0176,-0.0612,0.0063,-0.1980,-0.0185,-0.2000,-0.0236
2018-07-30,-0.0221,0.0577,0.0467,-0.0060,0.1812,-0.0060,-0.2000,-0.0529
2018-07-31,-0.0478,-0.0167,-0.0044,-0.0167,0.0081,0.0409,-0.2000,-0.0296
2018-08-01,-0.0274,0.0170,-0.0002,-0.0138,2.3275,-0.0311,-0.2000,-0.0192
2018-08-02,-0.0148,0.0293,-0.0119,0.0097,-0.7219,-0.0065,-0.2000,0.0153
2018-08-03,0.0160,-0.0343,0.0669,-0.0113,0.0307,0.0030,-0.2000,-0.0260
2018-08-04,-0.0243,-0.0433,-0.1364,0.0403,-0.0561,0.0063,-0.2000,0.0062
2018-08-05,0.0064,-0.0226,-0.0606,-0.0112,-0.1866,0.0008,0.2500,-0.0087
2018-08-06,-0.0065,-0.0067,0.0891,0.0061,0.5530,-0.0130,0.2500,-0.0662
2018-08-07,-0.0540,-0.0903,-0.0714,-0.0160,1.0143,0.0485,0.2500,-0.0639
2018-08-08,-0.0582,-0.1111,-0.0997,0.0215,1.2732,0.0364,0.2500,0.0300
2018-08-09,0.0324,-0.0480,-0.0240,-0.0008,-0.0746,-0.0589,0.2500,-0.0941
2018-08-10,-0.0875,0.1399,0.1429,-0.0072,-0.3510,0.0907,0.2500,-0.0234
2018-08-11,-0.0189,0.0707,0.0348,-0.0045,-0.5697,-0.0185,0.2500,-0.0153
2018-08-12,-0.0123,-0.0234,-0.0114,-0.0361,-0.2602,-0.0085,0.2000,-0.1056
2018-08-13,-0.0938,0.0826,0.0589,0.0088,0.3496,0.1114,0.2000,-0.0287
2018-08-14,-0.0161,-0.0066,-0.0496,0.0267,0.0835,-0.0219,0.2000,0.0178
2018-08-15,0.0226,-0.0605,-0.0181,-0.0083,-0.0623,-0.0536,0.2000,0.0164
2018-08-16,0.0178,0.1051,0.0782,-0.0242,-0.1603,-0.0334,0.2000,0.1021
2018-08-17,0.1005,-0.1527,-0.1175,-0.0037,2.1025,0.1421,0.2000,-0.0620
2018-08-18,-0.0573,0.0333,-0.0239,-0.0048,-0.5891,0.0224,0.2000,0.0157
2018-08-19,0.0160,-0.0444,-0.0011,0.0160,-0.1087,-0.0007,-0.3333,-0.0948
2018-08-20,-0.0884,0.1069,0.1042,0.0078,-0.1347,0.0433,-0.3333,0.0343
2018-08-21,0.0342,-0.0876,-0.1073,0.0110,0.0499,0.0210,-0.3333,-0.0387
2018-08-22,-0.0338,-0.0177,0.0211,0.0153,0.3045,0.0042,-0.3333,0.0190
2018-08-23,0.0213,0.0078,-0.0223,-0.0505,-0.1744,-0.0419,-0.3333,0.0235
2018-08-24,0.0246,-0.0056,0.0535,0.0098,0.5302,0.0142,-0.3333,-0.0116
2018-08-25,-0.0137,-0.0318,-0.0363,0.0167,-0.4685,0.0002,-0.3333,-0.0184
2018-08-26,-0.0175,-0.0055,0.0515,0.0236,0.4093,-0.0077,0.0000,0.0399
2018-08-27,0.0428,0.1252,0.0296,-0.0220,-0.2309,0.0256,0.0000,0.0437
2018-08-28,0.0425,-0.0497,-0.0272,-0.0085,0.0340,0.0259,0.0000,-0.0271
2018-08-29,-0.0253,-0.1092,-0.1653,-0.0114,0.3499,0.0006,0.0000,-0.0163
2018-08-30,-0.0125,0.0841,0.0748,-0.0031,-0.2158,-0.0123,0.0000,-0.0059
2018-08-31,-0.0045,-0.0263,0.0074,0.0169,0.0634,-0.0017,0.0000,0.0451
2018-09-01,0.0446,0.1368,0.1117,-0.0233,-0.2341,0.0245,0.0000,-0.0039
2018-09-02,-0.0029,-0.0548,0.0337,0.0128,-0.0694,-0.0049,0.2500,-0.0175
2018-09-03,-0.0159,0.0180,0.0227,-0.0177,0.1785,-0.0014,0.2500,-0.0116
2018-09-04,-0.0123,-0.0664,-0.0713,0.0114,0.1465,-0.0025,0.2500,-0.1791
2018-09-05,-0.1675,0.0635,0.0165,0.0092,-0.0921,0.2298,0.2500,-0.0218
2018-09-06,-0.0161,-0.0606,-0.0555,0.0049,0.1861,-0.0132,0.2500,-0.0603
2018-09-07,-0.0542,-0.0115,0.0050,-0.0217,-0.0146,-0.0019,0.2500,-0.0865
2018-09-08,-0.0777,-0.0667,-0.0775,-0.0038,-0.1742,0.0149,0.2500,-0.0054
2018-09-09,-0.0026,0.0410,0.0112,-0.0550,0.0305,-0.0321,0.2000,0.0027
2018-09-10,0.0067,-0.0071,-0.0082,0.0215,0.0729,0.0019,0.2000,-0.0603
2018-09-11,-0.0551,-0.0076,-0.0751,-0.0080,0.1657,0.0108,0.2000,-0.0089
2018-09-12,0.0004,0.0240,-0.0003,-0.0132,0.0319,-0.0490,0.2000,0.1639
2018-09-13,0.1622,-0.0261,0.0590,-0.0330,0.0286,0.1450,0.2000,-0.0043
2018-09-14,-0.0035,-0.0744,-0.0648,0.0413,-0.1201,-0.0031,0.2000,0.0525
2018-09-15,0.0517,-0.0675,-0.0543,-0.0017,-0.0945,0.0133,0.2000,-0.0125
2018-09-16,-0.0123,-0.0443,-0.0674,0.0049,-0.0076,-0.0520,-0.3333,-0.1055
2018-09-17,-0.1015,0.2079,0.2765,-0.0020,0.1706,0.0343,-0.3333,0.0646
2018-09-18,0.0647,-0.0961,-0.1127,-0.0059,0.6358,0.0220,-0.3333,-0.0021
2018-09-19,-0.0011,0.0135,-0.0884,0.0228,-0.2115,-0.0352,-0.3333,0.0697
2018-09-20,0.0696,-0.0180,0.1108,-0.0160,-0.2002,0.0184,-0.3333,0.1032
2018-09-21,0.0987,0.0934,-0.0274,-0.0087,0.1478,0.0424,-0.3333,-0.0266
2018-09-22,-0.0260,-0.1366,-0.0924,0.0451,-0.2090,0.0001,-0.3333,0.0186
2018-09-23,0.0183,-0.0036,-0.0109,-0.0021,-0.0893,-0.0010,0.0000,-0.0689
2018-09-24,-0.0668,0.0250,-0.0088,0.0045,0.2814,0.0177,0.0000,-0.0447
2018-09-25,-0.0421,0.0807,0.0520,-0.0072,0.0079,0.0055,0.0000,-0.0119
2018-09-26,-0.0094,-0.0493,-0.0724,0.0187,-0.0370,-0.0090,0.0000,0.0623
2018-09-27,0.0611,0.0214,0.0970,-0.0065,0.0245,0.0087,0.0000,-0.0324
2018-09-28,-0.0297,-0.0072,0.0291,0.0049,0.0833,0.0009,0.0000,0.0465
2018-09-29,0.0488,-0.1321,-0.1090,-0.0059,0.2060,0.0110,0.0000,0.0038
2018-09-30,0.0038,0.1037,0.0895,0.0012,-0.2431,0.0004,0.0000,-0.0099
2018-10-01,-0.0082,-0.0063,-0.0292,-0.0092,0.1440,-0.0104,0.0000,-0.0199
2018-10-02,-0.0192,0.0293,0.0112,0.0047,0.0050,0.0004,0.0000,-0.0282
2018-10-03,-0.0267,0.1402,0.2138,-0.0126,-0.3040,0.0012,0.0000,0.0089
2018-10-04,0.0106,0.0003,0.0209,0.0228,0.0004,0.0012,0.0000,0.0253
2018-10-05,0.0279,0.0647,0.0703,-0.0029,0.0237,-0.1554,0.0000,-0.0126
2018-10-06,-0.0128,0.0025,0.0349,0.0133,-0.3046,-0.0017,0.0000,0.0032
2018-10-07,0.0031,-0.1660,-0.1821,0.0093,0.2473,-0.0219,-0.2500,0.0145
2018-10-08,0.0143,0.0906,0.0525,0.0013,0.2385,-0.0517,-0.2500,-0.0055
2018-10-09,-0.0047,-0.0107,-0.0081,-0.0117,-0.1092,0.0000,-0.2500,-0.0121
2018-10-10,-0.0106,-0.0377,-0.0705,0.0046,0.2240,0.0018,-0.2500,-0.1482
2018-10-11,-0.1394,0.1040,0.0675,-0.0269,-0.0320,0.1353,-0.2500,0.0196
2018-10-12,0.0217,-0.0147,0.0040,0.0100,0.9035,0.0010,-0.2500,0.0124
2018-10-13,0.0126,-0.0362,0.0144,-0.0114,-0.6041,-0.1221,-0.2500,-0.0232
2018-10-14,-0.0218,-0.0555,0.0182,0.0084,0.0111,0.0027,0.3333,0.0664
2018-10-15,0.0665,0.0983,0.0401,-0.0156,0.3332,0.0103,0.3333,0.0041
2018-10-16,0.0061,0.0239,0.0218,-0.0001,-0.1852,-0.0004,0.3333,-0.0102
2018-10-17,-0.0079,0.0085,0.0105,-0.0023,0.0556,-0.0804,0.3333,-0.0220
2018-10-18,-0.0187,-0.0251,0.0281,0.0168,-0.0218,-0.0263,0.3333,0.0054
2018-10-19,0.0227,0.0624,-0.0917,-0.0196,0.0420,0.0004,0.3333,0.0122
2018-10-20,0.0125,-0.1115,0.1962,-0.0020,-0.0301,-0.0373,0.3333,-0.0021
2018-10-21,-0.0014,-0.0488,-0.1026,-0.0151,-0.0947,-0.0949,-0.2500,-0.0060
2018-10-22,-0.0047,0.1364,0.0786,-0.0139,0.0941,-0.0044,-0.2500,0.0006
2018-10-23,0.0016,-0.0365,-0.0591,0.0121,0.1033,-0.0059,-0.2500,-0.0028
2018-10-24,0.0003,-0.0423,0.0320,0.0079,0.0449,-0.0471,-0.2500,-0.0034
2018-10-25,0.0003,0.0085,-0.0265,-0.0082,0.0555,-0.0210,-0.2500,0.0038
2018-10-26,0.0042,0.0260,0.0110,-0.0183,0.0252,-0.0006,-0.2500,0.0040
2018-10-27,0.0043,-0.0944,-0.0310,0.0170,-0.1389,-0.0501,-0.2500,0.0051
2018-10-28,0.0055,0.0214,0.0814,-0.0041,-0.0832,-0.0107,0.0000,-0.0402
2018-10-29,-0.0374,0.2056,0.0001,-0.0188,0.1530,-0.0159,0.0000,0.0069
2018-10-30,0.0077,-0.0102,0.0785,0.0043,-0.0012,0.0010,0.0000,0.0063
2018-10-31,0.0070,-0.0373,-0.0211,0.0217,-0.0014,0.0017,0.0000,0.0047
2018-11-01,0.0056,0.0058,-0.0984,-0.0284,-0.0471,-0.0021,0.0000,0.0103
2018-11-02,0.0092,-0.0689,-0.1570,-0.0191,0.0691,-0.0061,0.0000,-0.0075
2018-11-03,-0.0071,-0.0793,0.0397,0.0067,0.0634,-0.0019,0.0000,0.0587
2018-11-04,0.0571,0.0116,0.0763,0.0095,-0.1908,0.0400,0.3333,-0.0091
2018-11-05,-0.0086,0.1400,-0.0258,-0.0198,0.2821,-0.0008,0.3333,0.0481
2018-11-06,0.0470,0.0254,-0.0460,0.0060,0.0349,0.0309,0.3333,-0.0060
2018-11-07,-0.0062,-0.0545,-0.0290,0.0095,-0.0575,-0.0028,0.3333,-0.0283
2018-11-08,-0.0266,-0.0163,0.0682,0.0071,0.1564,0.0088,0.3333,-0.0121
2018-11-09,-0.0106,-0.0136,0.0974,-0.0152,-0.1662,0.0000,0.3333,0.0118
2018-11-10,0.0116,-0.1072,0.0392,0.0020,-0.2362,-0.4006,0.3333,-0.0071
2018-11-11,-0.0063,0.0791,0.0809,0.0291,-0.1171,-0.0060,0.0000,-0.0037
2018-11-12,-0.0027,0.0822,-0.0801,-0.0159,0.3527,-0.0024,0.0000,-0.0224
2018-11-13,-0.0191,-0.0308,0.0278,-0.0045,0.0481,-0.0014,0.0000,-0.1323
2018-11-14,-0.1248,0.0516,0.0009,0.0058,0.1565,0.4449,0.0000,0.0052
2018-11-15,0.0137,-0.0329,0.0901,0.0043,0.0608,0.0004,0.0000,-0.0313
2018-11-16,-0.0278,-0.0194,-0.1005,0.0229,-0.1274,0.0114,0.0000,0.0017
2018-11-17,0.0027,-0.0843,0.0204,-0.0355,-0.1765,-0.0040,0.0000,0.0149
2018-11-18,0.0173,-0.0411,-0.0752,0.0002,0.1221,0.0046,0.0000,-0.1604
2018-11-19,-0.1382,0.2849,0.1646,-0.0241,0.1431,0.3822,0.0000,-0.1371
2018-11-20,-0.1257,0.0045,-0.1031,-0.0194,0.0548,0.1445,0.0000,0.0647
2018-11-21,0.0689,-0.0739,-0.0620,-0.0291,-0.1498,0.0380,0.0000,-0.0735
2018-11-22,-0.0597,-0.0184,-0.0023,-0.0234,-0.0172,0.0217,0.0000,-0.0282
2018-11-23,-0.0220,-0.0156,-0.0273,0.0118,0.0533,-0.0002,0.0000,-0.0844
2018-11-24,-0.0789,-0.1123,-0.0371,-0.0024,-0.0245,0.0272,0.0000,0.0281
2018-11-25,0.0323,0.0643,0.0741,-0.0127,0.0574,0.0092,0.0000,-0.0731
2018-11-26,-0.0668,0.0536,0.0597,-0.0181,0.0008,0.0137,0.0000,0.0280
2018-11-27,0.0329,0.0151,0.0034,-0.0778,-0.1007,0.0089,0.0000,0.1093
2018-11-28,0.1120,0.1003,-0.0140,-0.0413,0.1102,0.0723,0.0000,-0.0364
2018-11-29,-0.0328,-0.1076,-0.1788,0.0243,0.2488,-0.0006,0.0000,-0.0414
2018-11-30,-0.0511,0.0782,0.0539,-0.0099,0.1133,-0.0001,0.0000,0.0479
2018-12-01,0.0315,-0.1223,0.1173,0.0374,-0.2336,0.0167,0.0000,-0.0180
2018-12-02,-0.0171,-0.0634,-0.1089,-0.0338,-0.0931,-0.0035,0.0000,-0.0647
2018-12-03,-0.0617,0.1131,-0.0262,-0.0060,0.1021,0.0093,0.0000,0.0089
2018-12-04,0.0112,0.0312,-0.0427,0.0195,-0.0092,-0.0229,0.0000,-0.0670
2018-12-05,-0.0641,0.0544,0.0814,-0.0311,0.0299,0.0088,0.0000,-0.1020
2018-12-06,-0.0953,-0.0084,0.0165,0.0254,-0.0760,0.0051,0.0000,0.0145
2018-12-07,0.0210,-0.0313,0.1057,-0.0473,0.0142,0.0060,0.0000,-0.0166
2018-12-08,-0.0129,-0.0345,0.0623,-0.0138,-0.2566,0.0006,0.0000,0.0264
2018-12-09,0.0280,-0.0816,-0.1323,0.0034,-0.0283,0.0115,0.0000,-0.0393
2018-12-10,-0.0366,0.0942,0.0043,0.0448,0.1634,-0.0060,0.0000,-0.0246
2018-12-11,-0.0228,-0.0349,-0.0272,-0.0353,0.0615,-0.0020,0.0000,0.0196
2018-12-12,0.0253,-0.0039,0.1141,-0.0241,-0.0230,0.0074,0.0000,-0.0430
2018-12-13,-0.0404,0.0595,-0.0342,-0.0142,0.2180,0.0008,0.0000,-0.0229
2018-12-14,-0.0195,0.0029,-0.0210,-0.0144,0.6569,-0.0579,0.0000,-0.0031
2018-12-15,-0.0022,-0.0271,0.2711,0.0192,-0.5630,-0.0021,0.0000,0.0115
2018-12-16,0.0124,-0.0638,-0.0136,-0.0123,-0.0764,0.0061,0.0000,0.1200
2018-12-17,0.1237,0.1033,-0.1874,-0.0164,0.1736,0.0816,0.0000,0.0686
2018-12-18,0.0702,-0.0241,-0.0851,-0.0146,1.2912,0.0249,0.0000,-0.0033
2018-12-19,0.0026,0.0746,0.1648,0.0132,-0.4981,-0.1031,0.0000,0.1414
2018-12-20,0.1355,0.0077,0.0540,-0.0040,-0.0073,0.0015,0.0000,-0.0550
2018-12-21,-0.0525,0.0068,-0.0594,0.0061,0.0023,-0.0099,0.0000,0.0688
2018-12-22,0.0674,-0.1830,0.0158,0.0170,-0.1136,0.0003,0.0000,0.1255
2018-12-23,0.1213,0.0971,0.0983,0.0044,0.0429,0.0631,0.0000,0.0823
2018-12-24,0.0798,0.1322,-0.0314,0.0485,0.1358,-0.0139,0.0000,-0.0887
2018-12-25,-0.0875,-0.1309,-0.2713,0.0360,-0.1110,0.0405,0.0000,0.0187
2018-12-26,0.0188,0.0468,0.1436,0.0273,0.6578,-0.0268,0.0000,-0.1243
2018-12-27,-0.1152,-0.0208,0.0321,-0.0221,-0.4472,0.0764,0.0000,0.1849
2018-12-28,0.1770,0.0434,0.0562,-0.0165,0.0459,0.0645,0.0000,0.0361
2018-12-29,0.0345,-0.0497,0.0005,0.0036,-0.0825,-0.0028,0.0000,-0.0121
2018-12-30,-0.0090,-0.1533,-0.2127,0.0095,0.2202,-0.0068,0.0000,-0.0550
2018-12-31,-0.0517,0.1339,0.1578,0.0105,-0.1262,0.0072,0.0000,0.0640
2019-01-01,0.0620,-0.1415,-0.2055,-0.0504,0.0351,0.0090,0.0000,0.1097
2019-01-02,0.1056,0.3164,0.1707,0.0213,-0.0567,0.0104,0.0000,-0.0477
2019-01-03,-0.0472,0.0113,0.1191,0.0054,-0.0609,0.0115,0.0000,0.0434
2019-01-04,0.0395,-0.0791,-0.1121,-0.0043,0.1183,-0.0180,0.0000,0.0056
2019-01-05,0.0074,-0.0695,-0.0297,0.0298,0.6989,-0.0505,0.0000,0.0106
2019-01-06,0.0100,-0.0466,0.0385,0.0160,-0.4426,0.0001,0.0000,-0.0359
2019-01-07,-0.0323,0.1305,0.0809,0.0062,0.1699,0.0062,0.0000,-0.0086
2019-01-08,-0.0067,0.0044,-0.0383,-0.0206,-0.1302,0.0019,0.0000,0.0039
2019-01-09,0.0045,0.0099,0.0080,0.0218,-0.0112,-0.0109,0.0000,-0.1517
2019-01-10,-0.1445,0.0429,-0.0102,-0.0182,0.1360,0.1055,0.0000,-0.0154
2019-01-11,-0.0122,-0.0703,0.1172,0.0065,-0.1128,0.0021,0.0000,-0.0051
2019-01-12,-0.0041,-0.1645,-0.1347,-0.0296,-0.1063,-0.0084,0.0000,-0.0723
2019-01-13,-0.0672,0.0633,-0.0275,0.0107,0.0096,0.0188,0.0000,0.1126
2019-01-14,0.1097,0.1992,0.1398,0.0082,0.5594,0.0245,0.0000,-0.0623
2019-01-15,-0.0583,-0.0647,-0.0657,0.0244,-0.0404,0.0165,0.0000,0.0174
2019-01-16,0.0179,-0.0597,-0.0625,-0.0457,0.1210,-0.0286,0.0000,0.0019
2019-01-17,0.0034,0.0185,-0.0384,-0.0096,-0.3389,-0.0096,0.0000,-0.0258
2019-01-18,-0.0234,0.0422,0.0026,0.0073,0.0551,0.0028,0.0000,0.0335
2019-01-19,0.0331,0.0004,-0.0609,0.0368,-0.1364,-0.0457,0.0000,-0.0484
2019-01-20,-0.0463,-0.0026,-0.0048,-0.0007,-0.0032,-0.0025,-0.2500,-0.0136
2019-01-21,-0.0121,0.0838,0.0341,-0.0336,0.0952,-0.0127,-0.2500,0.0177
2019-01-22,0.0247,0.0391,-0.0872,0.0086,0.3681,-0.0465,-0.2500,-0.0141
2019-01-23,-0.0133,-0.1185,0.0936,-0.0587,-0.2830,-0.0251,-0.2500,0.0001
2019-01-24,0.0015,-0.0256,-0.0382,0.0385,0.0815,-0.0296,-0.2500,-0.0117
2019-01-25,-0.0102,-0.0293,0.0438,0.0071,-0.0373,-0.0017,-0.2500,0.0006
2019-01-26,0.0014,-0.0803,0.1591,-0.0330,-0.0895,-0.0710,-0.2500,-0.0280
2019-01-27,-0.0270,0.0526,-0.0986,-0.0113,-0.0656,-0.1462,0.0000,-0.0550
2019-01-28,-0.0509,0.1631,0.0868,-0.0741,0.2906,0.0032,0.0000,-0.0136
2019-01-29,-0.0111,-0.0045,-0.1016,-0.0642,-0.1824,0.0001,0.0000,0.0330
2019-01-30,0.0331,-0.0189,-0.0119,0.0000,0.0493,-0.0046,0.0000,-0.0179
2019-01-31,-0.0159,-0.0689,-0.0727,0.0216,0.0887,-0.0309,0.0000,0.0085
2019-02-01,0.0094,-0.0352,0.0303,-0.0401,-0.0686,-0.0914,0.0000,0.0182
2019-02-02,0.0179,-0.0973,-0.0132,-0.0029,-0.0932,-0.0046,0.0000,-0.0235
2019-02-03,-0.0225,-0.0576,-0.0574,-0.0176,-0.0303,-0.0229,0.0000,0.0000
2019-02-04,0.0068,-0.0188,-0.0422,0.0199,0.0382,-0.0015,0.0000,0.0010
2019-02-05,0.0014,-0.0038,0.0295,-0.0061,0.0423,-0.0031,0.0000,-0.0258
2019-02-06,-0.0235,0.0344,-0.0186,-0.0089,0.0000,-0.0034,0.0000,-0.0009
2019-02-07,0.0224,-0.0009,-0.0638,-0.0009,0.1163,0.0010,0.0000,0.1375
2019-02-08,0.1320,0.1010,0.0698,0.0171,-0.0531,0.1566,0.0000,0.0051
2019-02-09,0.0054,-0.1162,-0.0798,-0.0056,-0.0691,-0.1837,0.0000,0.0463
2019-02-10,0.0449,-0.0863,-0.1155,0.0364,0.0368,0.0194,0.0000,-0.0312
2019-02-11,-0.0304,0.1256,0.1386,-0.0269,0.0880,0.0089,0.0000,0.0092
2019-02-12,0.0098,0.0212,0.0605,0.0383,-0.0691,-0.0537,0.0000,-0.0011
2019-02-13,-0.0005,0.1215,-0.0051,-0.0353,0.0539,-0.1277,0.0000,-0.0084
2019-02-14,-0.0078,-0.0337,0.0086,-0.0183,0.3963,-0.0558,0.0000,0.0057
2019-02-15,0.0073,-0.0130,0.0042,-0.0034,-0.2295,-0.0042,0.0000,0.0120
2019-02-16,0.0118,-0.0305,0.0330,0.0273,-0.0843,0.0023,0.0000,0.0903
2019-02-17,0.0883,-0.0140,-0.0547,-0.0216,0.0183,0.0950,0.3333,0.0874
2019-02-18,0.0814,0.1440,0.2174,0.0187,0.2425,0.0686,0.3333,-0.0089
2019-02-19,-0.0074,0.0413,-0.0524,0.0697,0.5000,-0.0329,0.3333,0.0283
2019-02-20,0.0269,-0.0062,-0.0696,-0.0095,-0.9569,-0.0001,0.3333,-0.0244
2019-02-21,-0.0020,0.0274,-0.0385,0.0028,-0.0492,0.0110,0.3333,0.0241
2019-02-22,0.0232,-0.0257,0.0348,-0.0124,-0.0257,-0.0021,0.3333,0.0712
2019-02-23,0.0690,-0.1029,-0.0276,0.0663,-0.0586,0.0407,0.3333,-0.1406
2019-02-24,-0.1347,0.1343,0.0290,-0.0256,0.1576,0.2443,0.0000,0.0188
2019-02-25,0.0189,0.0621,0.0635,-0.0181,0.0473,0.0010,0.0000,-0.0159
2019-02-26,-0.0150,-0.0346,0.0326,0.0134,0.0232,-0.0050,0.0000,-0.0127
2019-02-27,-0.0109,-0.0260,-0.0152,-0.0001,-0.0621,-0.0266,0.0000,0.0057
2019-02-28,0.0066,0.0036,-0.0089,0.0029,0.1531,-0.0036,0.0000,0.0008
2019-03-01,0.0011,0.0114,0.1500,-0.0452,-0.3112,-0.0042,0.0000,-0.0198
2019-03-02,-0.0188,-0.0378,0.0404,0.0089,-0.0632,0.0008,0.0000,-0.0193
2019-03-03,-0.0184,-0.0655,0.0422,-0.0105,-0.0076,0.0053,-0.2500,-0.0349
2019-03-04,-0.0318,0.2596,-0.0644,-0.0110,0.0501,0.0116,-0.2500,0.0846
2019-03-05,0.0818,-0.0357,-0.0057,0.0155,0.0656,0.0340,-0.2500,0.0109
2019-03-06,0.0113,-0.0320,-0.0167,-0.0003,0.0407,-0.0004,-0.2500,-0.0076
2019-03-07,-0.0069,-0.0108,0.0484,0.0026,-0.0217,0.0014,-0.2500,-0.0272
2019-03-08,-0.0242,-0.0180,-0.0234,0.0049,-0.0190,0.0007,-0.2500,0.0291
2019-03-09,0.0284,-0.0116,0.0428,-0.0252,-0.1129,0.0021,-0.2500,-0.0079
2019-03-10,-0.0049,-0.1292,-0.1270,0.0217,0.0125,-0.1060,0.0000,-0.0233
2019-03-11,-0.0216,0.1082,0.0588,-0.0198,0.0313,0.0066,0.0000,0.0047
2019-03-12,0.0089,0.0520,0.1350,-0.0055,-0.0197,-0.0152,0.0000,-0.0118
2019-03-13,-0.0103,0.0159,-0.0875,-0.0154,-0.0436,-0.0085,0.0000,0.0013
2019-03-14,0.0016,0.0010,0.0302,0.0098,-0.0557,-0.0003,0.0000,0.0327
2019-03-15,0.0323,-0.0363,-0.0775,0.0038,-0.0033,0.0072,0.0000,0.0371
2019-03-16,0.0356,-0.0883,0.0388,0.0320,-0.0574,0.0073,0.0000,-0.0177
2019-03-17,-0.0166,-0.0185,0.0506,-0.0101,0.4039,0.0045,0.0000,-0.0078
2019-03-18,-0.0079,0.1598,-0.0653,-0.0170,2.0000,0.0008,0.0000,0.0063
2019-03-19,0.0065,0.1080,0.0050,-0.0321,-0.9330,-0.0620,0.0000,0.0055
2019-03-20,0.0051,-0.0088,-0.0120,0.0418,-0.0714,-0.0705,0.0000,-0.0296
2019-03-21,-0.0279,-0.0190,-0.0949,-0.0187,0.1417,0.0084,0.0000,0.0097
2019-03-22,0.0133,0.0168,0.0433,-0.0052,-0.0950,-0.0086,0.0000,0.0043
2019-03-23,0.0046,-0.1064,-0.0254,-0.0008,-0.1264,-0.0053,0.0000,-0.0077
2019-03-24,-0.0071,-0.0226,0.0816,0.0072,0.0009,-0.0074,-0.3333,-0.0172
2019-03-25,-0.0155,0.1814,0.1278,-0.0024,0.1405,-0.0613,-0.3333,0.0005
2019-03-26,0.0012,-0.0303,-0.0624,-0.0375,0.0407,-0.3495,-0.3333,0.0454
2019-03-27,0.0431,-0.0049,-0.0467,-0.0028,0.0411,0.0494,-0.3333,-0.0135
2019-03-28,-0.0127,0.0134,0.0549,-0.0053,-0.1029,-0.0021,-0.3333,0.0366
2019-03-29,0.0345,0.0094,-0.0699,0.0084,0.0311,0.0282,-0.3333,-0.0018
2019-03-30,0.0000,0.0431,-0.0322,-0.0410,-0.1720,0.0000,-0.3333,-0.0058
2019-03-31,-0.0056,-0.0325,-0.0318,0.0096,0.0139,0.0015,1.0000,0.0001
2019-04-01,0.0047,0.0640,0.2259,0.0517,0.1889,-0.0127,1.0000,0.1711
2019-04-02,0.1632,0.1037,0.1370,-0.0171,0.1040,0.4971,1.0000,-0.0316
2019-04-03,-0.0295,-0.0162,-0.0486,-0.0073,0.2111,-0.0035,1.0000,-0.0148
2019-04-04,-0.0140,-0.0979,-0.1167,0.0287,-0.1826,-0.0647,1.0000,0.0511
2019-04-05,0.0491,-0.0766,0.0264,0.0041,-0.1366,0.0267,1.0000,-0.0032
2019-04-06,-0.0057,-0.1011,-0.0296,0.0158,-0.0916,-0.0014,1.0000,0.0547
2019-04-07,0.0514,0.0248,0.0183,-0.0070,0.0533,0.0108,-0.2500,0.0362
2019-04-08,0.0343,0.1660,0.0435,-0.0044,0.1063,0.0041,-0.2500,-0.0267
2019-04-09,-0.0252,-0.0166,-0.0103,0.0126,-0.0397,0.0131,-0.2500,0.0086
